inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Call Dropped,30.92202594,75.77593781,Punjab,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.41741635,78.57002426,Telangana,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,16.57268436,80.94217496,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,12.8682458,77.770196,Karnataka,6,2017
Outdoor,jio,4G,5,Satisfactory,13.0397361,77.51914105,Karnataka,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,13.0617289,80.2830162,Tamil Nadu,6,2017
Outdoor,jio,4G,4,Satisfactory,28.69972667,77.31247,Delhi,6,2017
Outdoor,jio,4G,2,Call Dropped,17.46091874,78.28372415,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,13.045245,80.16034333,Tamil Nadu,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,2,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,26.34543591,75.47513537,Rajasthan,6,2017
Outdoor,jio,4G,5,Satisfactory,26.34543591,75.47513537,Rajasthan,6,2017
Outdoor,jio,4G,4,Satisfactory,28.870685,78.613865,Uttar Pradesh,6,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,2,Call Dropped,9.910769,76.7131043,Kerala,6,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Call Dropped,18.39803167,78.79848667,Telangana,6,2017
Outdoor,jio,4G,5,Satisfactory,21.22187298,72.96838618,Gujarat,6,2017
Outdoor,jio,4G,4,Satisfactory,20.4806001,85.8309103,Odisha,6,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,6,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,10.09516829,76.3467757,Kerala,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,29.89631725,73.86101992,Rajasthan,6,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,9.921908333,76.60413167,Kerala,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,9.921908333,76.60413167,Kerala,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,9.921908333,76.60413167,Kerala,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,9.921908333,76.60413167,Kerala,6,2017
Outdoor,jio,4G,4,Satisfactory,28.94053167,78.45746333,Uttar Pradesh,6,2017
Outdoor,jio,4G,4,Satisfactory,28.94053167,78.45746333,Uttar Pradesh,6,2017
Outdoor,jio,4G,1,Call Dropped,15.54288415,78.57203599,Telangana,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,19.58413742,77.5633861,Maharashtra,6,2017
Outdoor,jio,4G,1,Call Dropped,21.21678261,81.31954946,Chhattisgarh,6,2017
Outdoor,jio,4G,5,Satisfactory,18.52888534,73.8458584,Maharashtra,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,22.54559833,88.38395833,West Bengal,6,2017
Outdoor,jio,4G,5,Satisfactory,28.5709346,77.2672749,Delhi,6,2017
Outdoor,jio,4G,4,Satisfactory,17.44220086,78.43951193,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.434245,78.438095,Telangana,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,28.634326,77.0573024,Delhi,6,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Call Dropped,13.0573126,80.2491536,Tamil Nadu,6,2017
Outdoor,jio,4G,1,Call Dropped,18.38468833,78.80172833,Telangana,6,2017
Outdoor,jio,4G,4,Satisfactory,26.3120853,89.66769983,West Bengal,6,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,22.545215,88.38372667,West Bengal,6,2017
Outdoor,jio,4G,1,Call Dropped,22.5452173,88.3839578,West Bengal,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,3,Call Dropped,17.4215923,78.52353538,Telangana,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,4,Satisfactory,12.99439333,77.70010833,Karnataka,6,2017
Outdoor,jio,4G,1,Call Dropped,22.54471833,88.3836,West Bengal,6,2017
Outdoor,jio,4G,4,Satisfactory,17.43464833,78.43366,Telangana,6,2017
Outdoor,jio,4G,3,Poor Voice Quality,26.4477927,79.5190668,Uttar Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,28.4798141,77.0798527,Haryana,6,2017
Outdoor,jio,4G,4,Satisfactory,17.44211393,78.43941006,Telangana,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,22.54463833,88.38369167,West Bengal,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,22.54463833,88.38369167,West Bengal,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,22.54463833,88.38369167,West Bengal,6,2017
Outdoor,jio,4G,1,Poor Voice Quality,26.1954532,78.1515355,Madhya Pradesh,6,2017
Outdoor,jio,4G,2,Call Dropped,22.8861686,88.0247696,West Bengal,6,2017
Outdoor,jio,4G,4,Satisfactory,22.8861686,88.0247696,West Bengal,6,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,-1,-1,NA,6,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,6,2017
Outdoor,jio,4G,4,Satisfactory,21.25707721,77.51271504,Maharashtra,6,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,6,2017
Outdoor,jio,4G,1,Call Dropped,-1,-1,NA,6,2017
Outdoor,jio,4G,5,Satisfactory,30.73390144,76.79611238,Chandigarh,6,2017
Outdoor,jio,4G,5,Satisfactory,12.44349084,75.97228524,Karnataka,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,5,Satisfactory,16.97028883,82.22597635,Andhra Pradesh,6,2017
Outdoor,jio,4G,3,Call Dropped,28.63241759,77.28224452,Delhi,6,2017
Outdoor,jio,4G,5,Satisfactory,26.4569322,79.5144988,Uttar Pradesh,6,2017
Outdoor,jio,4G,2,Call Dropped,-1,-1,NA,6,2017
Outdoor,jio,4G,4,Satisfactory,17.43464833,78.43366,Telangana,6,2017
Outdoor,jio,4G,5,Satisfactory,18.62772454,73.78144918,Maharashtra,6,2017
Outdoor,jio,4G,4,Satisfactory,-1,-1,NA,6,2017
